match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1175367,1,Chennai Super Kings,Rajasthan Royals,0,1,AT Rayudu,DS Kulkarni,SR Watson,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,0,2,AT Rayudu,DS Kulkarni,SR Watson,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,0,3,SR Watson,DS Kulkarni,AT Rayudu,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,0,4,SR Watson,DS Kulkarni,AT Rayudu,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,0,5,SR Watson,DS Kulkarni,AT Rayudu,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,0,6,SR Watson,DS Kulkarni,AT Rayudu,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,1,1,AT Rayudu,JC Archer,SR Watson,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,1,2,AT Rayudu,JC Archer,SR Watson,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,1,3,AT Rayudu,JC Archer,SR Watson,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,1,4,AT Rayudu,JC Archer,SR Watson,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,1,5,AT Rayudu,JC Archer,SR Watson,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,1,6,AT Rayudu,JC Archer,SR Watson,0,0,0,,1,AT Rayudu,caught,JC Buttler
1175367,1,Chennai Super Kings,Rajasthan Royals,2,1,SR Watson,DS Kulkarni,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,2,2,SR Watson,DS Kulkarni,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,2,3,SR Watson,DS Kulkarni,SK Raina,4,0,4,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,2,4,SR Watson,DS Kulkarni,SK Raina,2,0,2,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,2,5,SR Watson,DS Kulkarni,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,2,6,SK Raina,DS Kulkarni,SR Watson,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,3,1,SR Watson,BA Stokes,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,3,2,SR Watson,BA Stokes,SK Raina,6,0,6,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,3,3,SR Watson,BA Stokes,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,3,4,SR Watson,BA Stokes,SK Raina,0,0,0,,1,SR Watson,caught,JC Archer
1175367,1,Chennai Super Kings,Rajasthan Royals,3,5,KM Jadhav,BA Stokes,SK Raina,4,0,4,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,3,6,KM Jadhav,BA Stokes,SK Raina,4,0,4,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,4,1,SK Raina,DS Kulkarni,KM Jadhav,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,4,2,SK Raina,DS Kulkarni,KM Jadhav,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,4,3,SK Raina,DS Kulkarni,KM Jadhav,4,0,4,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,4,4,SK Raina,DS Kulkarni,KM Jadhav,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,4,5,KM Jadhav,DS Kulkarni,SK Raina,0,0,0,,1,KM Jadhav,caught,JC Buttler
1175367,1,Chennai Super Kings,Rajasthan Royals,4,6,MS Dhoni,DS Kulkarni,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,5,1,SK Raina,JC Archer,MS Dhoni,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,5,2,SK Raina,JC Archer,MS Dhoni,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,5,3,SK Raina,JC Archer,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,5,4,MS Dhoni,JC Archer,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,5,5,MS Dhoni,JC Archer,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,5,6,SK Raina,JC Archer,MS Dhoni,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,6,1,MS Dhoni,S Gopal,SK Raina,2,0,2,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,6,2,MS Dhoni,S Gopal,SK Raina,2,0,2,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,6,3,MS Dhoni,S Gopal,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,6,4,MS Dhoni,S Gopal,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,6,5,MS Dhoni,S Gopal,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,6,6,MS Dhoni,S Gopal,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,7,1,MS Dhoni,K Gowtham,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,7,2,SK Raina,K Gowtham,MS Dhoni,0,1,1,legbyes,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,7,3,MS Dhoni,K Gowtham,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,7,4,SK Raina,K Gowtham,MS Dhoni,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,7,5,SK Raina,K Gowtham,MS Dhoni,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,7,6,SK Raina,K Gowtham,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,8,1,SK Raina,S Gopal,MS Dhoni,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,8,2,SK Raina,S Gopal,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,8,3,MS Dhoni,S Gopal,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,8,4,SK Raina,S Gopal,MS Dhoni,4,0,4,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,8,5,SK Raina,S Gopal,MS Dhoni,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,8,6,SK Raina,S Gopal,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,9,1,SK Raina,K Gowtham,MS Dhoni,4,0,4,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,9,2,SK Raina,K Gowtham,MS Dhoni,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,9,3,SK Raina,K Gowtham,MS Dhoni,2,0,2,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,9,4,SK Raina,K Gowtham,MS Dhoni,0,1,1,wides,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,9,5,SK Raina,K Gowtham,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,9,6,MS Dhoni,K Gowtham,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,9,7,SK Raina,K Gowtham,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,10,1,SK Raina,S Gopal,MS Dhoni,6,0,6,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,10,2,SK Raina,S Gopal,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,10,3,MS Dhoni,S Gopal,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,10,4,SK Raina,S Gopal,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,10,5,MS Dhoni,S Gopal,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,10,6,SK Raina,S Gopal,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,11,1,SK Raina,JD Unadkat,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,11,2,MS Dhoni,JD Unadkat,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,11,3,MS Dhoni,JD Unadkat,SK Raina,4,0,4,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,11,4,MS Dhoni,JD Unadkat,SK Raina,2,0,2,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,11,5,MS Dhoni,JD Unadkat,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,11,6,SK Raina,JD Unadkat,MS Dhoni,4,0,4,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,12,1,MS Dhoni,BA Stokes,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,12,2,SK Raina,BA Stokes,MS Dhoni,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,12,3,MS Dhoni,BA Stokes,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,12,4,MS Dhoni,BA Stokes,SK Raina,0,0,0,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,12,5,MS Dhoni,BA Stokes,SK Raina,2,0,2,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,12,6,MS Dhoni,BA Stokes,SK Raina,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,13,1,MS Dhoni,JD Unadkat,SK Raina,4,0,4,,0,,,
