match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
336035,1,Kings XI Punjab,Kolkata Knight Riders,0,1,SE Marsh,Umar Gul,JR Hopes,0,0,0,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,0,2,SE Marsh,Umar Gul,JR Hopes,2,0,2,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,0,3,SE Marsh,Umar Gul,JR Hopes,0,1,1,wides,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,0,4,SE Marsh,Umar Gul,JR Hopes,0,0,0,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,0,5,SE Marsh,Umar Gul,JR Hopes,1,0,1,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,0,6,JR Hopes,Umar Gul,SE Marsh,0,0,0,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,0,7,JR Hopes,Umar Gul,SE Marsh,1,0,1,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,1,1,JR Hopes,I Sharma,SE Marsh,0,0,0,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,1,2,JR Hopes,I Sharma,SE Marsh,4,0,4,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,1,3,JR Hopes,I Sharma,SE Marsh,1,0,1,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,1,4,SE Marsh,I Sharma,JR Hopes,1,0,1,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,1,5,JR Hopes,I Sharma,SE Marsh,0,5,5,wides,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,1,6,JR Hopes,I Sharma,SE Marsh,4,0,4,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,1,7,JR Hopes,I Sharma,SE Marsh,1,0,1,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,2,1,JR Hopes,BAW Mendis,SE Marsh,1,0,1,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,2,2,SE Marsh,BAW Mendis,JR Hopes,0,0,0,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,2,3,SE Marsh,BAW Mendis,JR Hopes,0,0,0,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,2,4,SE Marsh,BAW Mendis,JR Hopes,0,0,0,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,2,5,SE Marsh,BAW Mendis,JR Hopes,1,0,1,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,2,6,JR Hopes,BAW Mendis,SE Marsh,1,0,1,,0,,,
336035,1,Kings XI Punjab,Kolkata Knight Riders,3,1,JR Hopes,Umar Gul,SE Marsh,0,0,0,,1,JR Hopes,lbw,
336035,1,Kings XI Punjab,Kolkata Knight Riders,3,2,KC Sangakkara,Umar Gul,SE Marsh,0,1,1,wides,0,,,
