match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,0,1,JC Buttler,B Kumar,YBK Jaiswal,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,0,2,JC Buttler,B Kumar,YBK Jaiswal,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,0,3,JC Buttler,B Kumar,YBK Jaiswal,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,0,4,YBK Jaiswal,B Kumar,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,0,5,YBK Jaiswal,B Kumar,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,0,6,JC Buttler,B Kumar,YBK Jaiswal,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,1,1,YBK Jaiswal,Sandeep Sharma,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,1,2,YBK Jaiswal,Sandeep Sharma,JC Buttler,2,0,2,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,1,3,YBK Jaiswal,Sandeep Sharma,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,1,4,YBK Jaiswal,Sandeep Sharma,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,1,5,YBK Jaiswal,Sandeep Sharma,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,1,6,JC Buttler,Sandeep Sharma,YBK Jaiswal,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,2,1,YBK Jaiswal,Rashid Khan,JC Buttler,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,2,2,YBK Jaiswal,Rashid Khan,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,2,3,YBK Jaiswal,Rashid Khan,JC Buttler,0,4,4,legbyes,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,2,4,YBK Jaiswal,Rashid Khan,JC Buttler,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,2,5,YBK Jaiswal,Rashid Khan,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,2,6,YBK Jaiswal,Rashid Khan,JC Buttler,0,0,0,,1,YBK Jaiswal,lbw,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,3,1,JC Buttler,KK Ahmed,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,3,2,SV Samson,KK Ahmed,JC Buttler,6,0,6,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,3,3,SV Samson,KK Ahmed,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,3,4,JC Buttler,KK Ahmed,SV Samson,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,3,5,JC Buttler,KK Ahmed,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,3,6,JC Buttler,KK Ahmed,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,4,1,SV Samson,Rashid Khan,JC Buttler,0,1,1,legbyes,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,4,2,JC Buttler,Rashid Khan,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,4,3,SV Samson,Rashid Khan,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,4,4,JC Buttler,Rashid Khan,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,4,5,JC Buttler,Rashid Khan,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,4,6,JC Buttler,Rashid Khan,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,5,1,JC Buttler,B Kumar,SV Samson,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,5,2,JC Buttler,B Kumar,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,5,3,JC Buttler,B Kumar,SV Samson,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,5,4,JC Buttler,B Kumar,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,5,5,SV Samson,B Kumar,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,5,6,SV Samson,B Kumar,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,6,1,JC Buttler,V Shankar,SV Samson,2,0,2,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,6,2,JC Buttler,V Shankar,SV Samson,6,0,6,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,6,3,JC Buttler,V Shankar,SV Samson,0,1,1,wides,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,6,4,JC Buttler,V Shankar,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,6,5,JC Buttler,V Shankar,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,6,6,SV Samson,V Shankar,JC Buttler,0,1,1,wides,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,6,7,SV Samson,V Shankar,JC Buttler,6,0,6,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,6,8,SV Samson,V Shankar,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,7,1,SV Samson,KK Ahmed,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,7,2,SV Samson,KK Ahmed,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,7,3,SV Samson,KK Ahmed,JC Buttler,2,0,2,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,7,4,SV Samson,KK Ahmed,JC Buttler,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,7,5,SV Samson,KK Ahmed,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,7,6,JC Buttler,KK Ahmed,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,8,1,SV Samson,Rashid Khan,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,8,2,JC Buttler,Rashid Khan,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,8,3,JC Buttler,Rashid Khan,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,8,4,JC Buttler,Rashid Khan,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,8,5,JC Buttler,Rashid Khan,SV Samson,2,0,2,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,8,6,JC Buttler,Rashid Khan,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,9,1,JC Buttler,Sandeep Sharma,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,9,2,SV Samson,Sandeep Sharma,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,9,3,JC Buttler,Sandeep Sharma,SV Samson,0,1,1,wides,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,9,4,JC Buttler,Sandeep Sharma,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,9,5,SV Samson,Sandeep Sharma,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,9,6,JC Buttler,Sandeep Sharma,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,9,7,SV Samson,Sandeep Sharma,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,10,1,JC Buttler,Rashid Khan,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,10,2,SV Samson,Rashid Khan,JC Buttler,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,10,3,SV Samson,Rashid Khan,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,10,4,JC Buttler,Rashid Khan,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,10,5,SV Samson,Rashid Khan,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,10,6,JC Buttler,Rashid Khan,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,11,1,JC Buttler,KK Ahmed,SV Samson,2,0,2,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,11,2,JC Buttler,KK Ahmed,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,11,3,SV Samson,KK Ahmed,JC Buttler,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,11,4,SV Samson,KK Ahmed,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,11,5,JC Buttler,KK Ahmed,SV Samson,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,11,6,JC Buttler,KK Ahmed,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,12,1,SV Samson,Sandeep Sharma,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,12,2,JC Buttler,Sandeep Sharma,SV Samson,2,0,2,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,12,3,JC Buttler,Sandeep Sharma,SV Samson,6,0,6,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,12,4,JC Buttler,Sandeep Sharma,SV Samson,0,1,1,wides,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,12,5,JC Buttler,Sandeep Sharma,SV Samson,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,12,6,JC Buttler,Sandeep Sharma,SV Samson,2,0,2,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,12,7,JC Buttler,Sandeep Sharma,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,13,1,JC Buttler,KK Ahmed,SV Samson,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,13,2,SV Samson,KK Ahmed,JC Buttler,2,0,2,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,13,3,SV Samson,KK Ahmed,JC Buttler,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,13,4,SV Samson,KK Ahmed,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,13,5,JC Buttler,KK Ahmed,SV Samson,6,0,6,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,13,6,JC Buttler,KK Ahmed,SV Samson,0,0,0,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,14,1,SV Samson,Mohammad Nabi,JC Buttler,1,0,1,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,14,2,JC Buttler,Mohammad Nabi,SV Samson,6,0,6,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,14,3,JC Buttler,Mohammad Nabi,SV Samson,4,0,4,,0,,,
1254085,1,Rajasthan Royals,Sunrisers Hyderabad,14,4,JC Buttler,Mohammad Nabi,SV Samson,0,0,0,,0,,,
