match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1216523,1,Kolkata Knight Riders,Kings XI Punjab,0,1,RA Tripathi,Mohammed Shami,Shubman Gill,0,1,1,legbyes,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,0,2,Shubman Gill,Mohammed Shami,RA Tripathi,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,0,3,Shubman Gill,Mohammed Shami,RA Tripathi,2,0,2,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,0,4,Shubman Gill,Mohammed Shami,RA Tripathi,4,0,4,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,0,5,Shubman Gill,Mohammed Shami,RA Tripathi,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,0,6,Shubman Gill,Mohammed Shami,RA Tripathi,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,1,1,RA Tripathi,Arshdeep Singh,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,1,2,RA Tripathi,Arshdeep Singh,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,1,3,RA Tripathi,Arshdeep Singh,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,1,4,RA Tripathi,Arshdeep Singh,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,1,5,RA Tripathi,Arshdeep Singh,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,1,6,RA Tripathi,Arshdeep Singh,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,2,1,Shubman Gill,Mohammed Shami,RA Tripathi,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,2,2,RA Tripathi,Mohammed Shami,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,2,3,RA Tripathi,Mohammed Shami,Shubman Gill,4,0,4,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,2,4,RA Tripathi,Mohammed Shami,Shubman Gill,0,0,0,,1,RA Tripathi,bowled,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,2,5,N Rana,Mohammed Shami,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,2,6,N Rana,Mohammed Shami,Shubman Gill,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,3,1,N Rana,Arshdeep Singh,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,3,2,N Rana,Arshdeep Singh,Shubman Gill,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,3,3,Shubman Gill,Arshdeep Singh,N Rana,0,0,0,,1,N Rana,run out,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,3,4,Shubman Gill,Arshdeep Singh,EJG Morgan,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,3,5,EJG Morgan,Arshdeep Singh,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,3,6,EJG Morgan,Arshdeep Singh,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,4,1,Shubman Gill,CJ Jordan,EJG Morgan,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,4,2,Shubman Gill,CJ Jordan,EJG Morgan,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,4,3,Shubman Gill,CJ Jordan,EJG Morgan,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,4,4,Shubman Gill,CJ Jordan,EJG Morgan,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,4,5,Shubman Gill,CJ Jordan,EJG Morgan,4,0,4,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,4,6,Shubman Gill,CJ Jordan,EJG Morgan,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,5,1,EJG Morgan,Mohammed Shami,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,5,2,EJG Morgan,Mohammed Shami,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,5,3,EJG Morgan,Mohammed Shami,Shubman Gill,4,0,4,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,5,4,EJG Morgan,Mohammed Shami,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,5,5,EJG Morgan,Mohammed Shami,Shubman Gill,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,5,6,Shubman Gill,Mohammed Shami,EJG Morgan,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,6,1,Shubman Gill,Mujeeb Ur Rahman,EJG Morgan,2,0,2,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,6,2,Shubman Gill,Mujeeb Ur Rahman,EJG Morgan,2,0,2,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,6,3,Shubman Gill,Mujeeb Ur Rahman,EJG Morgan,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,6,4,EJG Morgan,Mujeeb Ur Rahman,Shubman Gill,0,3,3,wides,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,6,5,EJG Morgan,Mujeeb Ur Rahman,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,6,6,EJG Morgan,Mujeeb Ur Rahman,Shubman Gill,4,0,4,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,6,7,EJG Morgan,Mujeeb Ur Rahman,Shubman Gill,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,7,1,EJG Morgan,CJ Jordan,Shubman Gill,2,0,2,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,7,2,EJG Morgan,CJ Jordan,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,7,3,EJG Morgan,CJ Jordan,Shubman Gill,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,7,4,Shubman Gill,CJ Jordan,EJG Morgan,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,7,5,EJG Morgan,CJ Jordan,Shubman Gill,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,7,6,Shubman Gill,CJ Jordan,EJG Morgan,2,0,2,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,8,1,EJG Morgan,Ravi Bishnoi,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,8,2,EJG Morgan,Ravi Bishnoi,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,8,3,EJG Morgan,Ravi Bishnoi,Shubman Gill,0,0,0,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,8,4,EJG Morgan,Ravi Bishnoi,Shubman Gill,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,8,5,Shubman Gill,Ravi Bishnoi,EJG Morgan,2,0,2,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,8,6,Shubman Gill,Ravi Bishnoi,EJG Morgan,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,9,1,Shubman Gill,Mujeeb Ur Rahman,EJG Morgan,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,9,2,EJG Morgan,Mujeeb Ur Rahman,Shubman Gill,6,0,6,,0,,,
