match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
548343,1,Kings XI Punjab,Chennai Super Kings,0,1,Mandeep Singh,KMDN Kulasekara,SE Marsh,0,1,1,wides,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,0,2,Mandeep Singh,KMDN Kulasekara,SE Marsh,0,1,1,wides,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,0,3,Mandeep Singh,KMDN Kulasekara,SE Marsh,0,0,0,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,0,4,Mandeep Singh,KMDN Kulasekara,SE Marsh,4,0,4,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,0,5,Mandeep Singh,KMDN Kulasekara,SE Marsh,0,0,0,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,0,6,Mandeep Singh,KMDN Kulasekara,SE Marsh,1,0,1,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,0,7,SE Marsh,KMDN Kulasekara,Mandeep Singh,0,1,1,wides,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,0,8,SE Marsh,KMDN Kulasekara,Mandeep Singh,0,0,0,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,0,9,SE Marsh,KMDN Kulasekara,Mandeep Singh,1,0,1,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,1,1,SE Marsh,JA Morkel,Mandeep Singh,4,0,4,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,1,2,SE Marsh,JA Morkel,Mandeep Singh,0,0,0,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,1,3,SE Marsh,JA Morkel,Mandeep Singh,1,0,1,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,1,4,Mandeep Singh,JA Morkel,SE Marsh,4,0,4,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,1,5,Mandeep Singh,JA Morkel,SE Marsh,2,0,2,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,1,6,Mandeep Singh,JA Morkel,SE Marsh,0,0,0,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,2,1,SE Marsh,R Ashwin,Mandeep Singh,2,0,2,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,2,2,SE Marsh,R Ashwin,Mandeep Singh,0,0,0,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,2,3,SE Marsh,R Ashwin,Mandeep Singh,1,0,1,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,2,4,Mandeep Singh,R Ashwin,SE Marsh,0,1,1,wides,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,2,5,Mandeep Singh,R Ashwin,SE Marsh,0,0,0,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,2,6,Mandeep Singh,R Ashwin,SE Marsh,1,0,1,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,2,7,SE Marsh,R Ashwin,Mandeep Singh,0,0,0,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,3,1,Mandeep Singh,KMDN Kulasekara,SE Marsh,4,0,4,,0,,,
548343,1,Kings XI Punjab,Chennai Super Kings,3,2,Mandeep Singh,KMDN Kulasekara,SE Marsh,0,0,0,,0,,,
