match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
501269,1,Kolkata Knight Riders,Mumbai Indians,0,1,G Gambhir,DS Kulkarni,JH Kallis,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,0,2,G Gambhir,DS Kulkarni,JH Kallis,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,0,3,G Gambhir,DS Kulkarni,JH Kallis,0,1,1,wides,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,0,4,G Gambhir,DS Kulkarni,JH Kallis,0,1,1,legbyes,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,0,5,JH Kallis,DS Kulkarni,G Gambhir,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,0,6,JH Kallis,DS Kulkarni,G Gambhir,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,0,7,JH Kallis,DS Kulkarni,G Gambhir,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,1,1,JH Kallis,MM Patel,G Gambhir,2,0,2,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,1,2,JH Kallis,MM Patel,G Gambhir,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,1,3,JH Kallis,MM Patel,G Gambhir,4,0,4,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,1,4,JH Kallis,MM Patel,G Gambhir,0,0,0,,1,JH Kallis,caught,SR Tendulkar
501269,1,Kolkata Knight Riders,Mumbai Indians,1,5,SP Goswami,MM Patel,G Gambhir,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,1,6,SP Goswami,MM Patel,G Gambhir,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,2,1,G Gambhir,Harbhajan Singh,SP Goswami,4,0,4,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,2,2,G Gambhir,Harbhajan Singh,SP Goswami,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,2,3,G Gambhir,Harbhajan Singh,SP Goswami,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,2,4,G Gambhir,Harbhajan Singh,SP Goswami,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,2,5,G Gambhir,Harbhajan Singh,SP Goswami,0,0,0,,1,G Gambhir,bowled,
501269,1,Kolkata Knight Riders,Mumbai Indians,2,6,MK Tiwary,Harbhajan Singh,SP Goswami,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,3,1,MK Tiwary,MM Patel,SP Goswami,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,3,2,SP Goswami,MM Patel,MK Tiwary,0,0,0,,1,SP Goswami,caught,AT Rayudu
501269,1,Kolkata Knight Riders,Mumbai Indians,3,3,YK Pathan,MM Patel,MK Tiwary,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,3,4,YK Pathan,MM Patel,MK Tiwary,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,3,5,YK Pathan,MM Patel,MK Tiwary,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,3,6,MK Tiwary,MM Patel,YK Pathan,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,4,1,YK Pathan,SL Malinga,MK Tiwary,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,4,2,YK Pathan,SL Malinga,MK Tiwary,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,4,3,YK Pathan,SL Malinga,MK Tiwary,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,4,4,MK Tiwary,SL Malinga,YK Pathan,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,4,5,MK Tiwary,SL Malinga,YK Pathan,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,4,6,MK Tiwary,SL Malinga,YK Pathan,2,0,2,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,5,1,YK Pathan,DS Kulkarni,MK Tiwary,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,5,2,YK Pathan,DS Kulkarni,MK Tiwary,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,5,3,MK Tiwary,DS Kulkarni,YK Pathan,0,0,0,,1,MK Tiwary,lbw,
501269,1,Kolkata Knight Riders,Mumbai Indians,5,4,RN ten Doeschate,DS Kulkarni,YK Pathan,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,5,5,RN ten Doeschate,DS Kulkarni,YK Pathan,4,0,4,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,5,6,RN ten Doeschate,DS Kulkarni,YK Pathan,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,6,1,RN ten Doeschate,SL Malinga,YK Pathan,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,6,2,RN ten Doeschate,SL Malinga,YK Pathan,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,6,3,RN ten Doeschate,SL Malinga,YK Pathan,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,6,4,RN ten Doeschate,SL Malinga,YK Pathan,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,6,5,RN ten Doeschate,SL Malinga,YK Pathan,4,0,4,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,6,6,RN ten Doeschate,SL Malinga,YK Pathan,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,7,1,RN ten Doeschate,JEC Franklin,YK Pathan,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,7,2,YK Pathan,JEC Franklin,RN ten Doeschate,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,7,3,RN ten Doeschate,JEC Franklin,YK Pathan,0,0,0,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,7,4,RN ten Doeschate,JEC Franklin,YK Pathan,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,7,5,YK Pathan,JEC Franklin,RN ten Doeschate,1,0,1,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,7,6,RN ten Doeschate,JEC Franklin,YK Pathan,6,0,6,,0,,,
501269,1,Kolkata Knight Riders,Mumbai Indians,8,1,YK Pathan,KA Pollard,RN ten Doeschate,0,0,0,,0,,,
