match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1178406,1,Royal Challengers Bangalore,Mumbai Indians,0,1,PA Patel,JP Behrendorff,V Kohli,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,0,2,PA Patel,JP Behrendorff,V Kohli,1,0,1,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,0,3,V Kohli,JP Behrendorff,PA Patel,4,0,4,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,0,4,V Kohli,JP Behrendorff,PA Patel,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,0,5,V Kohli,JP Behrendorff,PA Patel,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,0,6,V Kohli,JP Behrendorff,PA Patel,0,1,1,wides,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,0,7,V Kohli,JP Behrendorff,PA Patel,1,0,1,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,1,1,V Kohli,SL Malinga,PA Patel,1,0,1,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,1,2,PA Patel,SL Malinga,V Kohli,1,0,1,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,1,3,V Kohli,SL Malinga,PA Patel,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,1,4,V Kohli,SL Malinga,PA Patel,1,0,1,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,1,5,PA Patel,SL Malinga,V Kohli,1,0,1,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,1,6,V Kohli,SL Malinga,PA Patel,1,0,1,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,2,1,V Kohli,JP Behrendorff,PA Patel,0,0,0,,1,V Kohli,caught,Q de Kock
1178406,1,Royal Challengers Bangalore,Mumbai Indians,2,2,AB de Villiers,JP Behrendorff,PA Patel,0,1,1,legbyes,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,2,3,PA Patel,JP Behrendorff,AB de Villiers,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,2,4,PA Patel,JP Behrendorff,AB de Villiers,4,0,4,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,2,5,PA Patel,JP Behrendorff,AB de Villiers,1,0,1,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,2,6,AB de Villiers,JP Behrendorff,PA Patel,2,0,2,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,3,1,PA Patel,JJ Bumrah,AB de Villiers,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,3,2,PA Patel,JJ Bumrah,AB de Villiers,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,3,3,PA Patel,JJ Bumrah,AB de Villiers,0,1,1,legbyes,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,3,4,AB de Villiers,JJ Bumrah,PA Patel,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,3,5,AB de Villiers,JJ Bumrah,PA Patel,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,3,6,AB de Villiers,JJ Bumrah,PA Patel,0,0,0,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,4,1,PA Patel,JP Behrendorff,AB de Villiers,4,0,4,,0,,,
1178406,1,Royal Challengers Bangalore,Mumbai Indians,4,2,PA Patel,JP Behrendorff,AB de Villiers,0,0,0,,0,,,
