match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,0,1,RD Gaikwad,Mohammed Siraj,F du Plessis,1,0,1,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,0,2,F du Plessis,Mohammed Siraj,RD Gaikwad,4,0,4,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,0,3,F du Plessis,Mohammed Siraj,RD Gaikwad,0,0,0,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,0,4,F du Plessis,Mohammed Siraj,RD Gaikwad,0,0,0,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,0,5,F du Plessis,Mohammed Siraj,RD Gaikwad,1,0,1,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,0,6,RD Gaikwad,Mohammed Siraj,F du Plessis,0,0,0,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,1,1,F du Plessis,KA Jamieson,RD Gaikwad,0,0,0,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,1,2,F du Plessis,KA Jamieson,RD Gaikwad,0,0,0,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,1,3,F du Plessis,KA Jamieson,RD Gaikwad,1,0,1,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,1,4,RD Gaikwad,KA Jamieson,F du Plessis,0,1,1,wides,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,1,5,RD Gaikwad,KA Jamieson,F du Plessis,1,0,1,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,1,6,F du Plessis,KA Jamieson,RD Gaikwad,1,0,1,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,1,7,RD Gaikwad,KA Jamieson,F du Plessis,0,0,0,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,2,1,F du Plessis,Mohammed Siraj,RD Gaikwad,6,0,6,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,2,2,F du Plessis,Mohammed Siraj,RD Gaikwad,1,0,1,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,2,3,RD Gaikwad,Mohammed Siraj,F du Plessis,0,0,0,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,2,4,RD Gaikwad,Mohammed Siraj,F du Plessis,4,0,4,,0,,,
1254076,1,Chennai Super Kings,Royal Challengers Bangalore,2,5,RD Gaikwad,Mohammed Siraj,F du Plessis,0,0,0,,0,,,
