match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
419144,1,Kolkata Knight Riders,Delhi Daredevils,0,1,SC Ganguly,MF Maharoof,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,0,2,SC Ganguly,MF Maharoof,CH Gayle,2,0,2,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,0,3,SC Ganguly,MF Maharoof,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,0,4,SC Ganguly,MF Maharoof,CH Gayle,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,0,5,SC Ganguly,MF Maharoof,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,0,6,SC Ganguly,MF Maharoof,CH Gayle,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,1,1,SC Ganguly,DL Vettori,CH Gayle,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,1,2,CH Gayle,DL Vettori,SC Ganguly,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,1,3,SC Ganguly,DL Vettori,CH Gayle,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,1,4,SC Ganguly,DL Vettori,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,1,5,SC Ganguly,DL Vettori,CH Gayle,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,1,6,SC Ganguly,DL Vettori,CH Gayle,0,1,1,wides,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,1,7,SC Ganguly,DL Vettori,CH Gayle,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,2,1,CH Gayle,MF Maharoof,SC Ganguly,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,2,2,SC Ganguly,MF Maharoof,CH Gayle,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,2,3,SC Ganguly,MF Maharoof,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,2,4,SC Ganguly,MF Maharoof,CH Gayle,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,2,5,CH Gayle,MF Maharoof,SC Ganguly,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,2,6,CH Gayle,MF Maharoof,SC Ganguly,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,3,1,SC Ganguly,PJ Sangwan,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,3,2,SC Ganguly,PJ Sangwan,CH Gayle,0,1,1,wides,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,3,3,SC Ganguly,PJ Sangwan,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,3,4,SC Ganguly,PJ Sangwan,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,3,5,SC Ganguly,PJ Sangwan,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,3,6,SC Ganguly,PJ Sangwan,CH Gayle,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,3,7,CH Gayle,PJ Sangwan,SC Ganguly,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,4,1,SC Ganguly,A Mishra,CH Gayle,0,1,1,wides,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,4,2,SC Ganguly,A Mishra,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,4,3,SC Ganguly,A Mishra,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,4,4,SC Ganguly,A Mishra,CH Gayle,0,1,1,wides,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,4,5,SC Ganguly,A Mishra,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,4,6,SC Ganguly,A Mishra,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,4,7,SC Ganguly,A Mishra,CH Gayle,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,4,8,CH Gayle,A Mishra,SC Ganguly,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,5,1,SC Ganguly,PJ Sangwan,CH Gayle,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,5,2,SC Ganguly,PJ Sangwan,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,5,3,SC Ganguly,PJ Sangwan,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,5,4,SC Ganguly,PJ Sangwan,CH Gayle,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,5,5,CH Gayle,PJ Sangwan,SC Ganguly,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,5,6,CH Gayle,PJ Sangwan,SC Ganguly,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,6,1,SC Ganguly,A Mishra,CH Gayle,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,6,2,CH Gayle,A Mishra,SC Ganguly,6,0,6,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,6,3,CH Gayle,A Mishra,SC Ganguly,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,6,4,CH Gayle,A Mishra,SC Ganguly,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,6,5,CH Gayle,A Mishra,SC Ganguly,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,6,6,CH Gayle,A Mishra,SC Ganguly,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,7,1,SC Ganguly,PD Collingwood,CH Gayle,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,7,2,CH Gayle,PD Collingwood,SC Ganguly,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,7,3,SC Ganguly,PD Collingwood,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,7,4,SC Ganguly,PD Collingwood,CH Gayle,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,7,5,CH Gayle,PD Collingwood,SC Ganguly,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,7,6,SC Ganguly,PD Collingwood,CH Gayle,4,0,4,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,8,1,CH Gayle,R Bhatia,SC Ganguly,1,0,1,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,8,2,SC Ganguly,R Bhatia,CH Gayle,0,0,0,,0,,,
419144,1,Kolkata Knight Riders,Delhi Daredevils,8,3,SC Ganguly,R Bhatia,CH Gayle,1,0,1,,0,,,
