match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1304065,1,Delhi Capitals,Kolkata Knight Riders,0,1,PP Shaw,UT Yadav,DA Warner,4,0,4,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,0,2,PP Shaw,UT Yadav,DA Warner,2,0,2,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,0,3,PP Shaw,UT Yadav,DA Warner,0,0,0,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,0,4,PP Shaw,UT Yadav,DA Warner,0,0,0,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,0,5,PP Shaw,UT Yadav,DA Warner,4,0,4,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,0,6,PP Shaw,UT Yadav,DA Warner,0,0,0,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,1,1,DA Warner,Rasikh Salam,PP Shaw,1,0,1,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,1,2,PP Shaw,Rasikh Salam,DA Warner,0,0,0,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,1,3,PP Shaw,Rasikh Salam,DA Warner,4,0,4,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,1,4,PP Shaw,Rasikh Salam,DA Warner,1,0,1,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,1,5,DA Warner,Rasikh Salam,PP Shaw,0,0,0,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,1,6,DA Warner,Rasikh Salam,PP Shaw,4,0,4,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,2,1,PP Shaw,UT Yadav,DA Warner,0,0,0,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,2,2,PP Shaw,UT Yadav,DA Warner,1,0,1,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,2,3,DA Warner,UT Yadav,PP Shaw,1,0,1,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,2,4,PP Shaw,UT Yadav,DA Warner,4,0,4,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,2,5,PP Shaw,UT Yadav,DA Warner,0,4,4,legbyes,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,2,6,PP Shaw,UT Yadav,DA Warner,4,0,4,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,3,1,DA Warner,PJ Cummins,PP Shaw,4,0,4,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,3,2,DA Warner,PJ Cummins,PP Shaw,4,0,4,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,3,3,DA Warner,PJ Cummins,PP Shaw,0,0,0,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,3,4,DA Warner,PJ Cummins,PP Shaw,1,0,1,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,3,5,PP Shaw,PJ Cummins,DA Warner,0,0,0,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,3,6,PP Shaw,PJ Cummins,DA Warner,0,1,1,wides,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,3,7,PP Shaw,PJ Cummins,DA Warner,6,0,6,,0,,,
1304065,1,Delhi Capitals,Kolkata Knight Riders,4,1,DA Warner,CV Varun,PP Shaw,0,0,0,,0,,,
